ISBN,Main Title,Sub Title,Author,Publisher,Book Cover,Designation,Subject Area,Publication Year,Language,CODE ID,Quantity 
132308487,The Practice of Philosophy. A Handbook for Beginners,,Jay Rosenberg,Prentice Hall,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBwgHBgkIBwgKCgkLDRYPDQwMDRsUFRAWIB0iIiAdHx8kKDQsJCYxJx8fLT0tMTU3Ojo6Iys/RD84QzQ5OjcBCgoKDQwNGg8PGjclHyU3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3N//AABEIAKAAaAMBIgACEQEDEQH/xAAbAAABBQEBAAAAAAAAAAAAAAAEAAECAwUGB//EAEwQAAEDAwIBCAUHBgoLAAAAAAECAwQABRESITEGExQiQVFhkTJxgaGxFSNSU2LB0TNCVZKUsiRjcoKTotLh8PEHJkNFZHSDs8LD0//EABkBAAMBAQEAAAAAAAAAAAAAAAABAgMEBf/EACcRAAICAQMDAgcAAAAAAAAAAAABAhEDEiExE0FRBGEjMnGRwfDx/9oADAMBAAIRAxEAPwDlSBSpGl2V75kKnpqcUxkaekfXTYoLFTU+PXTYoGPT0wHrpUAKnpqegB6VIUqQBUDonOq6ccI09Xjxz4Ufmx8NWf16r5MOKb5Q29KcaXJDaFggEKSVDIINd026zP5b3Lk5OixnIDgUloBhKVMkIByCAD31z5MjizGrOGUqzBwbjSAdQ6+c7Y++oBdr0rzpzuG8a+OT/dVqJD0WzzIy1vJUt1sRzoVhSRr1YOMb5Hro2dIS8i4NNxnecfhsIaIZc1LUjm9W3AeirfHxp2OjPLln51OAkt432XnNM27aOtzgSRnbAX3n+731byjWqa90iOl1TCUpTktuAJIQkHOoYByDw+NHouS5t21RmpL8dphwJUwytTmpUcN9gJSNQ7u80W6sdGZzlo5w9QaCkadlcd8/dUEuWvm8KQnXqTnqq4bZ+/3VpCTBduEtC2XnVzyW1tpYPOMDTkdXByoLwerx0+JFDTFv6mWIq5kaQhhDZgBlwKKwBkgY/OI15O+9Ce46Kg5aNS9KcjHV6qtjUVO2vqFLQ08FHQrj/lmtF6VJRdI6ZSJ4Jt/MpadZcClOFkoJCSMnrb5oe4NynG2ENNz46lR0NCIqM4NakgBRTtggkau/NCY6B0u2oOqK2hzZ9Ec2rIqznbQNP8HPW4fNnerLutydykU6xDkysPFwxiy5q06s6VJOcbccbUQ9LMUuPPNzVxpE5p5pbzCkhnSolQBO2rHVwnbb1CnfA6MW4qjKdT0RsoTp3BTilVl7U87PcfcYdabeUVs84hadSCSQRq7N+zalWseBkuTp/wBYbZ/zbX74roeVF1+SuVl6ciNHprp5sPqXs0lSE5KU49LxJrnLG8xFvEOTJWpLTDyXVaUaidJBwB7KL5WTYt0vki4QluFuQQrQ42UqRhIHt4Vi43k34ox7GlcIyZfJXk/rnR44Sl/AfUrf5zswDwrXaJRy35NJDocAtjQ1oJwrqObjNcpc50aTYrTDZLvPww6HMowk61Z2OeytVm+29u/2a4DpJZgQ0MOpDI1KUkKGRvw63urNwlX3GmCsqUeQk8ajj5Tb7fsGo8oNdtt1kiRlqbbXDTLcKDjW4tR3OOOAAB3Uocy2iwy7XKcmJU7MS+hxqOFAADGCCoVKXOt1yt8eHJExhUHUiLIDIWXGic6Vp1DBB4YNUk091tf4Ks3Yz8SdEs0y6PcxIuUORAcldoWlQShZPftgnxrOlQZtnsN4XLUenolMwS6DuGQjUNJ7lDSPUMVmPzYU1luC4iWxDix+birDQWoLKwpalDI9LrDAO23jRi+UTcpcuHNjS1219hllJAHPIU0AEudxJIORmo0ST2/dxphHJZ5U6xTY0pRWIMiNIjKUclslwJUB4EdlHyZwavkqC87zi3uULbjDerPNBKyFK+znIGPXXPRZ0e3siLCTMcadktOyXlshKlJbVqShKcnt3JJ7qjIntOcrTd0syxHMwSSgtDWOtq08ce+m8eqTfb+Ds37JFio/0iuOoukdx0zJJ5hLToVkhzIyUads9/ZWRyTQm82yTyffd5sbS4zh35tSdlj2pJ8qjbbqxE5XrvRjTVxy+68lsNjX19Wx3xtq7+yhuTctqz3MyXo8x1nmXG0hDQ1HUnGTk4GM03B0/ogsBukzp852QlOhs4S0j6DYGEp9gAp6FUgt4BCgMbak4J9lKuqKpUFhdqktRJKnHydOnGwzvkUcq6MqQ+kPrHOej1T1D/lj25rDPDc0wUO8VDgnyYGyq4tnI6Q5g6xsCNlZ7u0dXHtp/lFoqGZDp+1pIPEY24cBWLkd4p8jvFLpQGkayLg0kFJkOnPA4PV4bj/H30yp7Z0EPu5TgHqnC8BW537cjh+FZO3eKVHSgVRtOXSOp0uBTmnIOgp2IAOQfcfZUGLiw2tWXHlgp0jI4bAd/gayNqbTvR04jUTVantpSkF10kJA3Rxwonv4EbVJVxZO4W8g5BTpSAB6W2M7jrVlAHuNLSr6J8qOnAKRpm4sEEJcfwU4wpOQDtuN9uFP8osc4VhTwysKxpG2PbvxPu7qzNCvonyNOG1n8xf6po6cB6UGXSY3NcQttKhpTjrUqDKFJ9JJHrGKVaKuwbG1yZccZVcnGHFtOphHS4hCVqSS42MpCticE8aPemX22uIRKvzklte+FRRHeQPs4SpKvh9oVn2VQaZuqynUEwSop1ac4cb2z2VuX3p14trDcGOhxSG9aUABxej6QUFHVkjjgHbevM9QrymWqjFjcqJzkpMdV3lFaVYLQ0MvK/mKThXhpNZjHLG+G8JaVeJio6ntGlSUpOCcZOBseHaaFvbN0hxENTY7iUOpPNpcORjtOk8BWXZmH3brFi7EBxKjxIABycd3A1Gmn5LT2PRVXW6jhc5f9JVS7vdx/vSZ/S1JaMUOtPhXYoQ8E2x1Xm8fpacPU+arN6vP6YuA9UhX41BYAqhQxVrHDwO2Xqvd67Lzcf2pf41Uq93v9NXL9rX+NVFNVKFNY4eEFlyr3ev01c/2xz8agbxelbC9XU+qc7/aocpo63qXHSp1kddW3OllSg2O3BHb7PKs8zx443pKse6vSpNls7k59997+EpK33FOK2dOASd6VNM61jtJyPSk8Bj/AGvdSrT07+GgY9twiHeFFBXiAo6BxV843tXOSLwG1KagFZYzqLM5CFaV+Hj4jBrq7OgFFySSAFQyOsMj8o32ZHxFRetMQuBbklLmDnSGdvVgqNc2VXNkI4HXLlPkqDkhxeN3Dzh8Nyc11HJxhFrQt11sKkrHZjCE91bweiNt6ExoyR/Ft6T8TWZPZjPjKHno6u9pY+B2ox44x3Y3b4NA3BpSd0qB7qyhcX1THAlOWQPSWjHW24e+q2mmm1jMxxzHYtA38sUWpmK62kJUUHtUnifOtai5JiSaKVTHT+cPKqTJd7VGrlwmgTiY5p7lJSaDkIiMlJE5ausAsLcQgAdv5p3q3kS7BpZd0lfbg+yn6QkndJFJ67cmYqBtIlOY4JXsfaMCsx7lXDB/gtlZT3F1wqIqX6iCHpZpc+3nifKiI9vXeEqaMta1N4LDaxrQkdudtQ7eArip91kzHdWUtJ7ENDSB5VXEmc0sh9JebVxBO49Wcjzrlz51PhFaWehSmC1YrU0XWndC5I1snKT872GnquO43I5L2d1nXoUqTp1gA/lO3G1Kuv07+GhMMtTa3G7khvTrVDITq4Z5xvGaFlcnb+6Tpm29lP2SrPvBrQs2wnn/AIQ/9xutJx5eOqQPZmsJ/OwjwcU7yRveetdI+/8AGK/ChneSlxaBLt2jJHeXFfhXWy47khJCpj7Y7S3pHxFZU3knGDCJUkTX2nDssvjBrKVR7jOaXAWwcDlDAJ7g8T91VkTOCb1CUO7n8fFNdPH5M2dTbi+huYaTqc1ukaR38eHjVyLBZ0AaYDRHeolXxNEblwxpHGrgXJ/hJae/kS0H76pTYbktaUoilSlHA0rSfvrvRbbY2erBjD/pCn5mMgKDTDbZIxlCACKrotjo88mWqTHeS0NMhak6tMcFZT6xiqk26etQSIUrJ72VD7q7hqztNSukplSA5nc6hk+HCiJUstpcDYcOB1wkEAA8CVA7b/Csp4XGN9wujhjY7oGudEF5TeQkrSNQB7jikiyXJfCG77cCtW63MJicwxIWSs5dAVkZ7we/2Vs2u5NyYbPOPtl8p6ydQzmjFj1bSCwq3R3Y3JKzsvo0OIXKCk5zj53NKtB3rWW3Hf8AKyf3xSrvwqoJES5LbYMN3DHHoav30VYXsJ4jGM09rZceRPaZQVuriKCEJ4qOpJwPKpG33E7C3y8b/misZNKbsUeCJVhnni248ELA5poHUvOdhjfPs9orNkpmKQEzkyWGBkoMpKsertPuou4W+7Px2ozdsmIAcLinUBlWTgDdLmeGOzFHyLfIdsnMItR6UjJSvQhtXq2UR7wK5Zq5CbZxs65tR7a+lmS5rcGhAS4QN+OUqwcYz2U/JWc47GcjOlR5rBQc56p7M+uh5vJflTOe1v2t0JT6KOkNcP16O5Ocl71Bffck21xAUAEDnmTnf+XV46jItGoV9hI796gVA9pUBxor5NuY2TbXPXzzI/8AOoG2XUnPycrPjJZ/t11a4+SgXf8AwKDuEZcpvDUlxhWMEoJGR41rfJN07YflIY+9ymVa7kPRt+/jLjf/AEoc4PliZxDvJ+YlXULSv52Kq+Q54OClsY7dYruHLZdj6Nv8psUf+2ofI92G/QgPVOi58y7UVj8gK2MuM8lbU26vWtLsnKs5z1waatBcd2PaILEhKUPBx9RQHkOFIKk4yUEjf101a4fkIfJRpB4jNPoH0R5VXMSS0kAZ+db/AHxUVIf6alwA81goIz3jOrzGKdmRdoT3DypaB3DyqqKyptx/UCE6/m8/RO5/rE+VJ5lS5bCwnKUIXnYHfq4+Bosdl2kdwptI7h5VYBuDis6NFkNwXmdBS4pII623ogY8OHvzTbHYbpHcPKlgccCqExiUyeottDyQAhOARtuR2Z/CoOMOqaiamwVIXlYSEgDqqHDOOJG34Ur9gsK0gUsUNLjvOPKcZIxpSgpUdljJz7Rsfd27O+wtU9l5AGlI3Jx4+3tov2HYRgeFLSPCqY7SkS5DhTgLIIVt9FI9fEGh2IjyIT7OEpcWjqkKwM6cYPlx8aLfgA8YxtTVGMlWXCWktpJGlIxngM5we+lVCsIcZQ4nSsZGc8cVAQmMfk/6xozTT6amzMC6Ex9X7zS6FH+r95o3TS007AC6FH+qTS6FH+qTRukUtNFsYF0KP9Umm6DH+pTR2mm0Ci2AGIUf6pPlS6FH+qR5UZppaaLAE6HH+pR5Uuhx/qW/KjAmloosAZthDeebQlOeOBxpUUE0qLA//9k=",STS,Philosophy / Methodology / Reasoning,1996,en,STS56,1
9781138910591,Introduction to Logic,,Harry J. Gensler,Routledge,"https://images-na.ssl-images-amazon.com/images/I/51kkRrwNJoL._SX349_BO1,204,203,200_.jpg",STS,Philosophy,2016,en,STS57,1
9780141030623,Here Comes Everybody,How change happens when people come together,Clay Shirky,Penguin UK,"https://images-na.ssl-images-amazon.com/images/I/51a113vWP8L._SX324_BO1,204,203,200_.jpg",STS,Business & Economics,2019,en,STS58,1
9780745624105,Liquid Modernity,,Zygmunt Bauman,Polity Press,"https://images-na.ssl-images-amazon.com/images/I/41vc5C8zYnL._SX331_BO1,204,203,200_.jpg",STS,Social Science,2012,en,STS59,1
9783948580032,Parallelwelten,We are now in a different world,Martin Recke,Next Factory Ottensen,"https://images-na.ssl-images-amazon.com/images/I/31MfkGhgZFL._SX338_BO1,204,203,200_.jpg",STS,Philosophy/Critique of Technology,2019,en,STS60,1
9780470876411,Business Model Generation,,Alexander Osterwalder,John Wiley & Sons,https://m.media-amazon.com/images/I/51QusbI63IL._AC_UY436_FMwebp_QL65_.jpg,STS,Innovation,2010,en,STS61,1
9781473610255,The Cyber Effect,A Pioneering Cyberpsychologist Explains How Human Behaviour Changes Online,Mary Aiken,Hachette UK,"https://images-na.ssl-images-amazon.com/images/I/41eiZGlyyCL._SX329_BO1,204,203,200_.jpg",STS,Psychology,2016,en,STS62,1
9781104437326,The Psychology of the Internet,,Patricia Wallace,Cambridge University Press,"https://images-na.ssl-images-amazon.com/images/I/51T0xcWjwZL._SX328_BO1,204,203,200_.jpg",STS,Psychology,2016,en,STS63,1
9781107569942,The Psychology of the Digital Age ,Humans Become Electric,John Suler,Cambridge University Press,"https://images-na.ssl-images-amazon.com/images/I/51lE8zgnN8L._SX331_BO1,204,203,200_.jpg",STS,Psychology,2015,en,STS64,1
9781107477575,Cyberpsychology and the Brain,The Interaction of Neuroscience and Affective Computing,Thomas D. Parsons,Cambridge University Press,"https://images-na.ssl-images-amazon.com/images/I/51CStNVYY2L._SX329_BO1,204,203,200_.jpg",STS,Psychology,2017,en,STS65,1
